ID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,Longitude,Latitude
2294898 ,PEACE RIVER AT FORT MEADE FL,fl,3100101,5,609,76.27,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02294898,NAD83,48,68.85,0,-81.7820266,27.7514193
2295013 ,BOWLEGS CREEK NEAR FORT MEADE FL,fl,3100101,5,76.3,5.86,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02295013,NAD83,36,71.02,0,-81.6953579,27.70003166
2295163 ,WHIDDEN CREEK NEAR FORT MEADE FL,fl,3100101,0,38.1,12.72,9/23/23 9:00,9/19/23 2:45,https://waterdata.usgs.gov/monitoring-location/02295163,NAD83,6,71.14,0,-81.8075826,27.707254
2295194 ,PEACE RIVER AT BOWLING GREEN FL,fl,3100101,0,1040,52.3,9/23/23 8:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02295194,NAD83,12,62.95,0,-81.8023047,27.6461448
2295420 ,PAYNE CREEK NEAR BOWLING GREEN FL,fl,3100101,5,227,5.5,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02295420,NAD83,48,65.67,0,-81.8256384,27.62059006
2295440 ,PEACE RIVER AT STATE HWY 664A NEAR WAUCHULA FL,fl,3100101,0,0,49.5,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02295440,NAD83,0,0,0,-81.8047222,27.57555556
2295520 ,LITTLE CHARLIE CREEK NEAR BOWLING GREEN FL,fl,3100101,0,0,54.18,3/26/23 22:45,3/27/23 2:45,https://waterdata.usgs.gov/monitoring-location/02295520,NAD83,11,8.33,0,-81.72775,27.62708333
2295521 ,LT CHARLIE CR BL PARKER BRANCH NR BOWLING GREEN FL,fl,3100101,0,0,58.1,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02295521,NAD83,0,0,0,-81.7280167,27.62714167
2295580 ,LITTLE CHARLIE CREEK NEAR MOUTH NEAR WAUCHULA FL,fl,3100101,0,256,52.38,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02295580,NAD83,9,82.83,0,-81.7968333,27.57905556
2295637 ,"PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL",fl,3100101,5,1900,13.81,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02295637,NAD83,89,74.53,0,-81.8009157,27.5044825
2296260 ,CHARLIE CREEK NEAR CREWSVILLE FL,fl,3100101,0,1000,18.45,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02296260,NAD83,19,90.79,0,-81.6784128,27.45948376
2296389 ,OAK CREEK NEAR GARDNER FL,fl,3100101,0,549,12.57,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02296389,NAD83,4,60.71,0,-81.6956944,27.4118611
2296500 ,CHARLIE CREEK NEAR GARDNER FL,fl,3100101,6,1880,13.28,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02296500,NAD83,72,88.97,0,-81.7964708,27.37504297
2296750 ,"PEACE RIVER AT SR 70 AT ARCADIA, FL",fl,3100101,6,3950,10.85,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02296750,NAD83,91,79.66,0,-81.8761946,27.22088245
2297100 ,JOSHUA CREEK AT NOCATEE FL,fl,3100101,5,190,8.23,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02297100,NAD83,71,53.15,0,-81.8795282,27.16671794
2297155 ,HORSE CREEK NEAR MYAKKA HEAD FL,fl,3100101,5,12.6,9.39,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02297155,NAD83,45,25.84,0,-82.0234197,27.4872613
2297251 ,HORSE CREEK NEAR LIMESTONE FL,fl,3100101,0,88.5,51.67,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02297251,NAD83,3,25,0,-81.9734188,27.36643259
2297310 ,"HORSE CREEK AT SR 72 NEAR ARCADIA, FL",fl,3100101,5,250,6.73,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02297310,NAD83,71,44.04,0,-81.9884193,27.19949477
2297345 ,PEACE RIVER AT PLATT FL,fl,3100101,0,0,1.36,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02297345,NAD83,0,0,0,-81.9994444,27.08666667
2297350 ,PEACE RIVER NR PEACE RIVER HEIGHTS NR FT. OGDEN FL,fl,3100101,0,0,2.14,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02297350,NAD83,0,0,0,-82.00730919,27.07755529
2297460 ,PEACE RIVER AT HARBOUR HEIGHTS FL,fl,3100101,0,0,1.72,2008/10/23 14:30,2008/10/23 18:30,https://waterdata.usgs.gov/monitoring-location/02297460,NAD83,0,0,0,-81.9942538,26.98755887
2297600 ,SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL,fl,3100101,0,124,12.38,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02297600,NAD83,12,39.53,0,-81.8266361,26.96734444
2297635 ,SHELL CREEK ON CR 764 NEAR PUNTA GORDA FL,fl,3100101,0,126,18.93,9/23/23 9:00,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02297635,NAD83,4,45.95,0,-81.8875,26.975
2298110 ,PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL,fl,3100101,0,377,9.98,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02298110,NAD83,16,51.64,0,-81.7431667,27.04155556
2298123 ,PRAIRIE CREEK NEAR FORT OGDEN FL,fl,3100101,5,364,6.78,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298123,NAD83,50,55.92,0,-81.7845267,27.05199986
2298170 ,PRAIRIE CREEK ON CR 764 NEAR PUNTA GORDA FL,fl,3100101,0,346,16.74,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298170,NAD83,3,59.42,0,-81.8947222,26.99027778
2298202 ,SHELL CREEK NEAR PUNTA GORDA FL,fl,3100101,5,434,5.45,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298202,NAD83,51,40.15,0,-81.9356414,26.98478094
2298488 ,MYAKKA RIVER UPST FROM YOUNGS CK NR MYAKKA CITY FL,fl,3100102,0,41,44.37,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02298488,NAD83,23,62.9,0,-82.1386997,27.4292084
2298492 ,LONG CREEK NEAR MYAKKA CITY FL,fl,3100102,0,10.3,44.31,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02298492,NAD83,24,54.88,0,-82.1264772,27.4094869
2298494 ,FLATFORD SWAMP NR MYAKKA RIVER NR MYAKKA CITY FL,fl,3100102,0,0,40.83,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02298494,NAD83,0,0,0,-82.14231089,27.393932
2298495 ,MAPLE CREEK NEAR MYAKKA CITY FL,fl,3100102,0,8.49,42,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02298495,NAD83,24,63.4,0,-82.1298107,27.38448789
2298527 ,OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL,fl,3100102,0,104,45.87,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02298527,NAD83,24,80.92,0,-82.181756,27.40365397
2298530 ,COKER CREEK NEAR MYAKKA CITY FL,fl,3100102,0,78.5,55.88,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298530,NAD83,24,84.35,0,-82.1750893,27.4097648
2298554 ,MYAKKA RIVER NEAR MYAKKA CITY FL,fl,3100102,0,297,10.54,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02298554,NAD83,21,68.84,0,-82.1492555,27.3661553
2298608 ,MYAKKA RIVER AT MYAKKA CITY FL,fl,3100102,5,337,9,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298608,NAD83,48,68.91,0,-82.1567556,27.3436562
2298760 ,HOWARD CREEK NEAR SARASOTA FL,fl,3100102,5,15.3,11.9,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298760,NAD83,34,57.99,0,-82.3475833,27.3384722
2298830 ,"MYAKKA RIVER NEAR SR 72 NEAR SARASOTA, FL",fl,3100102,5,591,6.41,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298830,NAD83,86,64.29,0,-82.3118944,27.23521944
2298880 ,MYAKKA RIVER AT CONTROL NEAR LAUREL FL,fl,3100102,0,571,8.14,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02298880,NAD83,15,45.7,0,-82.3556494,27.1856073
2299230 ,MYAKKA RIVER AT NORTH PORT CHARLOTTE FL,fl,3100102,0,0,0.19,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299230,NAD83,0,0,0,-82.2930655,27.04519625
2299260 ,WARM MINERAL SPRINGS NEAR WOODMERE FL,fl,3100102,0,9.41,2.87,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299260,NAD83,5,72.2,0,-82.2606667,27.06033333
2299410 ,BIG SLOUGH CANAL NEAR MYAKKA CITY FL,fl,3100102,5,26.1,26.01,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299410,NAD83,41,42.36,0,-82.1442558,27.1933843
2299450 ,BIG SLOUGH AT TROPICAIRE BLVD NEAR NORTH PORT FL,fl,3100102,0,15.9,17.62,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299450,NAD83,21,12.8,0,-82.2048417,27.11163889
2299472 ,BIG SLOUGH AT WEST PRICE BLVD NEAR NORTH PORT FL,fl,3100102,0,71.1,5.29,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299472,NAD83,15,29.96,0,-82.2203333,27.06933333
2299482 ,COCOPLUM WATERWAY AT NORTH PORT FL,fl,3100102,0,90,5.69,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02299482,NAD83,15,57.61,0,-82.2353333,27.0456111
2299484 ,BIG SLOUGH AT WCS-101 AT NORTH PORT FL,fl,3100102,0,0,19.95,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02299484,NAD83,0,0,0,-82.2378698,27.04700165
2299727 ,SHAKETT CREEK NEAR NOKOMIS FL,fl,3100201,0,0,1.74,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299727,NAD83,0,0,0,-82.4300958,27.14394246
2299730 ,DONNA BAY AT HIGHWAY 41 AT NOKOMIS FL,fl,3100201,0,0,0.41,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299730,NAD83,0,0,0,-82.451425,27.11850278
2299734 ,CURRY CREEK AT HIGHWAY 41 AT NOKOMIS FL,fl,3100201,0,0,0.24,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02299734,NAD83,0,0,0,-82.4474111,27.11271944
2299735 ,VENICE INLET AT CROW'S NEST MARINA AT VENICE FL,fl,3100201,0,0,0.44,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02299735,NAD83,0,0,0,-82.4655556,27.1122222
2299861 ,WALKER CREEK NEAR SARASOTA FL,fl,3100201,5,3.87,1.76,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02299861,NAD83,31,33.42,0,-82.5442639,27.3678222
2299950 ,"MANATEE RIVER AT SR 64 NEAR MYAKKA HEAD, FL",fl,3100202,5,47.9,4.45,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02299950,NAD83,56,50.5,0,-82.211201,27.47365137
2300017 ,GAMBLE CREEK AT COUNTY ROAD 675 NEAR PARRISH FL,fl,3100202,0,0.7,8.93,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02300017,NAD83,16,13.98,0,-82.39738889,27.57577778
2300018 ,GAMBLE CREEK NEAR PARRISH FL,fl,3100202,0,11.5,4.84,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300018,NAD83,22,18.52,0,-82.3895379,27.55337054
2300033 ,BRADEN RIV AT LAKEWOOD RANCH NR LORRAINE FL,fl,3100202,0,57.3,13.02,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300033,NAD83,17,65.84,0,-82.4261111,27.42055556
2300042 ,WARD LAKE NEAR BRADENTON FL,fl,3100202,6,372,4.11,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02300042,NAD83,30,85.12,0,-82.4875958,27.44143074
2300075 ,FROG CREEK AT BUFFALO ROAD NEAR RUBONIA FL,fl,3100206,0,3.14,7.05,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300075,NAD83,16,5.88,0,-82.51338889,27.57991667
2300082 ,FROG CREEK NEAR RUBONIA FL,fl,3100206,0,-0.23,1.83,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02300082,NAD83,14,6.67,0,-82.5397222,27.58805556
2300100 ,LITTLE MANATEE RIVER NEAR FT. LONESOME FL,fl,3100203,4,8.69,3.26,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02300100,NAD83,59,22.82,0,-82.1978672,27.70475366
2300210 ,SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL,fl,3100203,0,7.73,13.07,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300210,NAD83,22,18.69,0,-82.2112009,27.60197978
2300300 ,SOUTH FORK LITTLE MANATEE RIVER NEAR WIMAUMA FL,fl,3100203,0,12.7,9.81,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300300,NAD83,23,4.17,0,-82.294258,27.6494778
2300500 ,"LITTLE MANATEE RIVER AT US 301 NEAR WIMAUMA, FL",fl,3100203,5,91.9,4.2,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02300500,NAD83,83,33.71,0,-82.3525925,27.67114344
2300700 ,BULLFROG CREEK NEAR WIMAUMA FL,fl,3100206,5,43.9,20.42,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300700,NAD83,48,63.13,0,-82.3520369,27.79197208
2300703 ,BULLFROG CREEK NEAR RIVERVIEW FL,fl,3100206,0,0,14.44,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02300703,NAD83,0,0,0,-82.3462035,27.83502623
2300882 ,NORTH PRONG ALAFIA RIVER NEAR NICHOLS FL,fl,3100204,0,47.8,78.4,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02300882,NAD83,14,27.5,0,-82.01175129,27.89030394
2300995 ,THIRTYMILE CREEK NEAR NICHOLS FL,fl,3100204,0,0,10.86,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02300995,NAD83,0,0,0,-82.0486968,27.8800263
2301000 ,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,fl,3100204,4,75.1,3.09,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301000,NAD83,71,18.73,0,-82.10008689,27.8839148
2301150 ,SOUTH PRONG ALAFIA RIVER NEAR FT LONESOME FL,fl,3100204,0,99.2,77.41,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301150,NAD83,14,41.07,0,-82.0742778,27.72930556
2301300 ,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,fl,3100204,5,106,12.99,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301300,NAD83,59,41.19,0,-82.1175877,27.79669525
2301405 ,"TURKEY CREEK BLW MEDARD OUTFLOW NR DURANT,FL",fl,3100204,0,0,30.2,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301405,NAD83,0,0,0,-82.1892194,27.89717778
2301500 ,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",fl,3100204,5,240,4.62,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301500,NAD83,90,29.17,0,-82.2112008,27.872248
2301635 ,ALAFIA RIVER NEAR BELL SHOALS RD NR RIVERVIEW FL,fl,3100204,0,0,1.93,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301635,NAD83,0,0,0,-82.26858889,27.85715556
2301718 ,"ALAFIA RIVER AT US 301 AT RIVERVIEW, FL",fl,3100204,0,-150,2.35,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301718,NAD83,0,0,0,-82.3264528,27.86934167
2301721 ,ALAFIA RIVER AT GIBSONTON FL,fl,3100204,0,0,1.99,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02301721,NAD83,0,0,0,-82.3842598,27.85974739
2301738 ,ARCHIE CREEK AT 78TH STREET NEAR TAMPA FL,fl,3100206,0,4.4,21.13,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301738,NAD83,23,54.1,0,-82.3706484,27.88002457
2301740 ,NORTH ARCHIE CREEK AT PROGRESS BLVD. NEAR TAMPA FL,fl,3100206,0,6.72,13.54,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301740,NAD83,23,59.44,0,-82.3498147,27.8966908
2301745 ,DELANEY CREEK POPOFF CANAL NEAR TAMPA FL,fl,3100206,0,3.08,7.48,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301745,NAD83,23,53.22,0,-82.3770375,27.902246
2301750 ,DELANEY CREEK NEAR TAMPA FL,fl,3100206,5,22.2,1.63,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301750,NAD83,38,73.69,0,-82.3642595,27.9258564
2301793 ,EAST LAKE OUTFALL AT E. CHELSEA ST. NEAR TAMPA FL,fl,3100206,0,4.25,22.25,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02301793,NAD83,23,51.83,0,-82.37175969,27.985021
2301900 ,"FOX BRANCH NEAR SOCRUM, FL",fl,3100205,4,2.58,3.91,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02301900,NAD83,56,20.86,0,-82.0125,28.18194444
2301990 ,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,fl,3100205,4,23.3,52.28,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02301990,NAD83,33,24.25,0,-82.1841667,28.18555556
2302000 ,CRYSTAL SPRINGS NEAR ZEPHYRHILLS FL,fl,3100205,0,0,54.2,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02302000,NAD83,0,0,0,-82.1852778,28.18194444
2302010 ,HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL,fl,3100205,0,72.8,49.37,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02302010,NAD83,24,24.7,0,-82.1891667,28.1786111
2302500 ,BLACKWATER CREEK NEAR KNIGHTS FL,fl,3100205,4,22.9,71.45,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02302500,NAD83,71,24.72,0,-82.15,28.1397222
2303000 ,"HILLSBOROUGH RV AT STATE PARK NR ZEPHYRHILLS, FL",fl,3100205,4,106,1.24,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02303000,NAD83,83,15,0,-82.23175318,28.15029044
2303205 ,BAKER CREEK AT MCINTOSH ROAD NEAR ANTIOCH FL,fl,3100205,0,8.34,3.02,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02303205,NAD83,29,12.44,0,-82.2453678,28.02835317
2303330 ,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,fl,3100205,4,152,25.52,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02303330,NAD83,49,23.82,0,-82.31138889,28.0986111
2303346 ,TROUT CREEK AT CHANCEY RD AT WESLEY CHAPEL FL,fl,3100205,0,0,60.82,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02303346,NAD83,0,0,0,-82.3475528,28.20989167
2303348 ,TROUT CREEK AT WESLEY CHAPEL FL,fl,3100205,0,1.59,44.18,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02303348,NAD83,11,8.33,0,-82.3622222,28.17133333
2303350 ,TROUT CREEK NEAR SULPHUR SPRINGS FL,fl,3100205,4,1.78,35.98,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02303350,NAD83,48,20.16,0,-82.3619444,28.1347222
2303400 ,CYPRESS CREEK NEAR SAN ANTONIO FL,fl,3100205,5,3.59,70.23,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02303400,NAD83,58,26.8,0,-82.3836111,28.32388889
2303410 ,CYPRESS CREEK TRIBUTARY NR WESLEY CHAPEL FL,fl,3100205,0,0.07,58.76,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02303410,NAD83,11,8.33,0,-82.3861111,28.2593611
2303420 ,"CYPRESS CREEK AT SR 54 AT WORTHINGTON GARDENS, FL",fl,3100205,5,11.8,3.39,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02303420,NAD83,48,26.7,0,-82.4022222,28.1872222
2303424 ,CYPRESS CR AT COUNTY LINE RD AT WESLEY CHAPEL FL,fl,3100205,0,0,36.33,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02303424,NAD83,0,0,0,-82.3886111,28.17130556
2303800 ,CYPRESS CREEK NEAR SULPHUR SPRINGS FL,fl,3100205,4,9.88,26.33,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02303800,NAD83,58,14.38,0,-82.4091667,28.08888889
2304000 ,HILLSBOROUGH R AT FOWLER AV NEAR TEMPLE TERRACE FL,fl,3100205,0,176,22.73,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02304000,NAD83,11,8.33,0,-82.3637032,28.05446224
2304500 ,HILLSBOROUGH RIVER NEAR TAMPA FL,fl,3100205,0,326,22.69,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02304500,NAD83,21,30.54,0,-82.4275939,28.02390784
2304510 ,HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL,fl,3100205,0,38.5,2.21,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02304510,NAD83,10,19.37,0,-82.4345385,28.02113015
2305851 ,CURIOSITY CREEK AT 122ND AVE NEAR SULPHUR SPGS. FL,fl,3100205,0,0.08,29.56,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02305851,NAD83,22,5.91,0,-82.4612055,28.05862836
2306000 ,SULPHUR SPRINGS AT SULPHUR SPRINGS FL,fl,3100205,0,28.9,7.06,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02306000,NAD83,26,14.67,0,-82.451761,28.02113004
2306028 ,HILLSBOROUGH RIVER AT PLATT STREET AT TAMPA FL,fl,3100205,0,0,12.28,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02306028,NAD83,0,0,0,-82.4587057,27.94196627
2306500 ,SWEETWATER CREEK NEAR SULPHUR SPRINGS FL,fl,3100206,4,1.13,2.11,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02306500,NAD83,70,13.24,0,-82.5117623,28.04307328
2306647 ,SWEETWATER CREEK NEAR TAMPA FL,fl,3100206,4,11.3,10.99,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02306647,NAD83,37,14.77,0,-82.5450963,28.01390775
2306774 ,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,fl,3100206,4,2.93,17.38,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02306774,NAD83,37,11.49,0,-82.5658333,28.06583333
2306904 ,BRUSHY CREEK NEAR SULPHUR SPRINGS,fl,3100206,0,0,7.01,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02306904,NAD83,0,0,0,-82.525,28.0838611
2306950 ,BRUSHY CREEK NEAR CITRUS PARK FL,fl,3100206,0,2.39,1.93,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02306950,NAD83,29,3.33,0,-82.5553744,28.06501684
2307000 ,ROCKY CREEK NEAR SULPHUR SPRINGS FL,fl,3100206,4,22.3,5.35,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02307000,NAD83,69,18.06,0,-82.5759304,28.03696237
2307032 ,DOUBLE BRANCH AT COUNTRY WAY BLVD NEAR OLDSMAR FL,fl,3100206,0,0,4.48,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307032,NAD83,0,0,0,-82.6267649,28.0508507
2307200 ,BROOKER CREEK AT VAN DYKE RD NEAR CITRUS PARK FL,fl,3100206,4,0.71,17.89,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307200,NAD83,41,19.21,0,-82.5703748,28.12890323
2307323 ,BROOKER CREEK NEAR LAKE FERN FL,fl,3100206,4,0.48,2.03,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307323,NAD83,38,22.13,0,-82.6398209,28.14084726
2307359 ,BROOKER CREEK NEAR TARPON SPRINGS FL,fl,3100206,4,3.82,8.67,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307359,NAD83,72,17.17,0,-82.6871441,28.09643229
2307362 ,BROOKER CREEK AT TARPON WOODS BLVD NR OLDSMAR FL,fl,3100206,0,0,3.64,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307362,NAD83,0,0,0,-82.6937554,28.08682987
2307445 ,SOUTH BRANCH BROOKER CREEK NEAR OLDSMAR FL,fl,3100206,0,0.35,3.92,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307445,NAD83,17,20.98,0,-82.6977778,28.07705556
2307496 ,COW BRANCH AT LAKE ST GEORGE DR NR PALM HARBOR FL,fl,3100206,0,0.65,2.73,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02307496,NAD83,3,31.67,0,-82.72248889,28.06850278
